,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CDFF LN,Cardiff Property PLC/The,,,,,,,,,,100%,0%,$2.750,00,$  2.084,56,$    2.316,18,$      2.750,00,$  2.750,00,1.06%,0.76%,0.90%,1.63%,113.59%,118.31%,110%,,,,,,,NO,,,1.03%,0.75%,0.29%,0.01%,29
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cardiff Property PLC/The - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,1.01%,11/10/2017,,,,,,,,,,$    2.316,18,-16%,0.76%,$  2.750,00,$   1.500,00,$       1.287,50,$   1.350,00,0.75%,1.01%,0.91%,0.76%,0.00%,0.00%,-15%,,,,5Y CAGR,3.36%,,Cardiff Property PLC/The - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.44%,,Cardiff Property PLC/The - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cardiff Property PLC/The - Rating: 100% - Upside: 0%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/12/2016,1.310,00,,,2/9/2015,,2/9/2015,,,,,1.04%,1.310,00,13.60,1.780,95,1.350,00,1.500,00,-9%,36%,0.76%,1.01%,1.60%,109.92%,114.56%,60.7,0.91%,0.00%,,2003,6.50,12.07%,1/1/1973,1973,,6,0.81%,229,552,8.48%
,,,,,,,,,,,,,,,,,,2016,1/13/2016,1.310,00,,,2/16/2015,,2/17/2015,,,,,1.04%,1.310,00,13.60,1.780,95,1.350,00,1.500,00,-9%,36%,0.76%,1.01%,1.60%,109.92%,114.56%,60.7,0.91%,0.00%,,2004,7.30,12.31%,1/1/1974,1974,,7,0.82%,1,553,0.04%
,,,,,,,,,,,,,,,,,,2016,1/14/2016,1.312,50,,,2/23/2015,,2/23/2015,,,,,1.04%,1.312,50,13.60,1.780,95,1.350,00,1.500,00,-9%,36%,0.76%,1.01%,1.60%,109.52%,114.15%,60.7,0.91%,0.00%,,2005,8.30,13.70%,1/1/1975,1975,,8,0.83%,3,556,0.11%
,,,,,,,,,,,,,,,,,,2016,1/15/2016,1.322,50,,,3/2/2015,,3/2/2015,,,,,1.03%,1.322,50,13.60,1.780,95,1.350,00,1.500,00,-6%,35%,0.76%,1.01%,1.59%,107.94%,112.53%,60.7,0.91%,0.00%,,2006,9.25,11.45%,1/1/1976,1976,,9,0.84%,2,558,0.07%
,,,,,,,,,,,,,,,,,,2016,1/18/2016,1.345,00,,,3/9/2015,,3/9/2015,,,,,1.01%,1.345,00,13.60,1.780,95,1.350,00,1.500,00,-1%,32%,0.76%,1.01%,1.56%,104.46%,108.97%,60.7,0.91%,0.00%,,2007,10.30,11.35%,1/1/1977,1977,,10,0.85%,14,572,0.52%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,1.350,00,,,3/16/2015,,3/16/2015,,,,,1.01%,1.350,00,13.60,1.780,95,1.350,00,1.500,00,0%,32%,0.76%,1.01%,1.56%,103.70%,108.20%,60.7,0.91%,0.00%,,2008,11.55,12.14%,1/1/1978,1978,,11,0.86%,223,795,8.26%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,1.375,00,,,3/23/2015,,3/23/2015,,,,,0.99%,1.375,00,13.60,1.780,95,1.350,00,1.500,00,6%,30%,0.76%,1.01%,1.53%,100.00%,104.41%,60.7,0.91%,0.00%,,2009,12.30,6.49%,1/1/1979,1979,,12,0.87%,183,978,6.78%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,1.410,00,,,3/30/2015,,3/30/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2010,12.30,0.00%,1/1/1980,1980,,13,0.88%,162,1140,6.00%
,,,,,,,,,,,,,,,,,,2016,1/22/2016,1.410,00,,,4/7/2015,,4/6/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2011,12.30,0.00%,1/1/1981,1981,,14,0.89%,92,1232,3.41%
,,,,,,,,,,,,,,,,,,2016,1/25/2016,1.410,00,,,4/13/2015,,4/13/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2012,12.30,0.00%,1/1/1982,1982,,15,0.90%,97,1329,3.59%
,,,,,,,,,,,,,,,,,,2016,1/26/2016,1.410,00,,,4/20/2015,,4/20/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2013,12.30,0.00%,1/1/1983,1983,,16,0.91%,385,1714,14.26%
,,,,,,,,,,,,,,,,,,2016,1/27/2016,1.410,00,,,4/27/2015,,4/27/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2014,12.65,2.85%,1/1/1984,1984,,17,0.92%,22,1736,0.82%
,,,,,,,,,,,,,,,,,,2016,1/28/2016,1.410,00,,,5/5/2015,,5/4/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2015,13.05,3.16%,1/1/1985,1985,,18,0.93%,33,1769,1.22%
,,,,,,,,,,,,,,,,,,2016,1/29/2016,1.410,00,,,5/11/2015,,5/11/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2016,13.60,4.21%,1/1/1986,1986,,19,0.94%,3,1772,0.11%
,,,,,,,,,,,,,,,,,,2016,2/1/2016,1.410,00,,,5/18/2015,,5/18/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2017,14.40,5.88%,1/1/1987,1987,,20,0.95%,57,1829,2.11%
,,,,,,,,,,,,,,,,,,2016,2/2/2016,1.410,00,,,5/26/2015,,5/26/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2018,15.90,10.42%,1/1/1988,1988,,21,0.96%,403,2232,14.93%
,,,,,,,,,,,,,,,,,,2016,2/3/2016,1.410,00,,,6/1/2015,,6/1/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2019,16.80,5.66%,1/1/1989,1989,,22,0.97%,28,2260,1.04%
,,,,,,,,,,,,,,,,,,2016,2/4/2016,1.410,00,,,6/8/2015,,6/8/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2020,17.30,2.98%,1/1/1990,1990,,23,0.98%,1,2261,0.04%
,,,,,,,,,,,,,,,,,,2016,2/5/2016,1.410,00,,,6/15/2015,,6/15/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2021,17.80,2.89%,1/1/1991,1991,,24,0.99%,37,2298,1.37%
,,,,,,,,,,,,,,,,,,2016,2/8/2016,1.410,00,,,6/22/2015,,6/22/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2022,19.00,6.74%,1/1/1992,1992,,25,1.00%,207,2505,7.67%
,,,,,,,,,,,,,,,,,,2016,2/9/2016,1.410,00,,,6/29/2015,,6/29/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2023,21.00,10.53%,1/1/1993,1993,,26,1.01%,110,2615,4.08%
,,,,,,,,,,,,,,,,,,2016,2/10/2016,1.410,00,,,7/6/2015,,7/6/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2024,21.00,0.00%,1/1/1994,1994,,27,1.02%,58,2673,2.15%
,,,,,,,,,,,,,,,,,,2016,2/11/2016,1.410,00,,,7/13/2015,,7/13/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2025,21.00,0.00%,1/1/1995,1995,,28,1.03%,0,2673,0.00%
,,,,,,,,,,,,,,,,,,2016,2/12/2016,1.410,00,,,7/20/2015,,7/20/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,2026,21.00,0.00%,1/1/1996,1996,,29,,,,
,,,,,,,,,,,,,,,,,,2016,2/15/2016,1.410,00,,,7/27/2015,,7/27/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/1997,1997,,30,,,,
,,,,,,,,,,,,,,,,,,2016,2/16/2016,1.410,00,,,8/3/2015,,8/3/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/1998,1998,,31,,,,
,,,,,,,,,,,,,,,,,,2016,2/17/2016,1.410,00,,,8/10/2015,,8/10/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/1999,1999,,32,,,,
,,,,,,,,,,,,,,,,,,2016,2/18/2016,1.410,00,,,8/17/2015,,8/17/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2000,2000,,33,,,,
,,,,,,,,,,,,,,,,,,2016,2/19/2016,1.410,00,,,8/24/2015,,8/24/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2001,2001,,34,,,,
,,,,,,,,,,,,,,,,,,2016,2/22/2016,1.410,00,,,9/1/2015,,8/31/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2002,2002,,35,,,,
,,,,,,,,,,,,,,,,,,2016,2/23/2016,1.410,00,,,9/7/2015,,9/8/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2003,2003,,36,,,,
,,,,,,,,,,,,,,,,,,2016,2/24/2016,1.410,00,,,9/14/2015,,9/14/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2004,2004,,37,,,,
,,,,,,,,,,,,,,,,,,2016,2/25/2016,1.410,00,,,9/21/2015,,9/21/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2005,2005,,38,,,,
,,,,,,,,,,,,,,,,,,2016,2/26/2016,1.410,00,,,9/28/2015,,9/28/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2006,2006,,39,,,,
,,,,,,,,,,,,,,,,,,2016,2/29/2016,1.410,00,,,10/5/2015,,10/5/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2007,2007,,40,,,,
,,,,,,,,,,,,,,,,,,2016,3/1/2016,1.410,00,,,10/12/2015,,10/12/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2008,2008,,41,,,,
,,,,,,,,,,,,,,,,,,2016,3/2/2016,1.410,00,,,10/19/2015,,10/19/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2009,2009,,42,,,,
,,,,,,,,,,,,,,,,,,2016,3/3/2016,1.410,00,,,10/26/2015,,10/26/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2010,2010,,43,,,,
,,,,,,,,,,,,,,,,,,2016,3/4/2016,1.410,00,,,11/2/2015,,11/2/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2011,2011,,44,,,,
,,,,,,,,,,,,,,,,,,2016,3/7/2016,1.410,00,,,11/9/2015,,11/9/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2012,2012,,45,,,,
,,,,,,,,,,,,,,,,,,2016,3/8/2016,1.410,00,,,11/16/2015,,11/16/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2013,2013,,46,,,,
,,,,,,,,,,,,,,,,,,2016,3/9/2016,1.410,00,,,11/23/2015,,11/23/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2014,2014,,47,,,,
,,,,,,,,,,,,,,,,,,2016,3/10/2016,1.410,00,,,11/30/2015,,11/30/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2015,2015,,48,,,,
,,,,,,,,,,,,,,,,,,2016,3/11/2016,1.410,00,,,12/7/2015,,12/7/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2016,2016,,49,,,,
,,,,,,,,,,,,,,,,,,2016,3/14/2016,1.410,00,,,12/14/2015,,12/14/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2017,2017,,50,,,,
,,,,,,,,,,,,,,,,,,2016,3/15/2016,1.410,00,,,12/21/2015,,12/21/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2018,2018,,51,,,,
,,,,,,,,,,,,,,,,,,2016,3/16/2016,1.410,00,,,12/29/2015,,12/28/2015,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2019,2019,,52,,,,
,,,,,,,,,,,,,,,,,,2016,3/17/2016,1.410,00,,,1/4/2016,,1/4/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,1/1/2020,2020,,53,,,,
,,,,,,,,,,,,,,,,,,2016,3/18/2016,1.410,00,,,1/11/2016,,1/11/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,,,54,,,,
,,,,,,,,,,,,,,,,,,2016,3/21/2016,1.410,00,,,1/18/2016,,1/19/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,,,55,,,,
,,,,,,,,,,,,,,,,,,2016,3/22/2016,1.410,00,,,1/25/2016,,1/25/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,,,56,,,,
,,,,,,,,,,,,,,,,,,2016,3/23/2016,1.410,00,,,2/1/2016,,2/1/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,80%,,57,,,,
,,,,,,,,,,,,,,,,,,2016,3/24/2016,1.410,00,,,2/8/2016,,2/8/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,81%,,58,,,,
,,,,,,,,,,,,,,,,,,2016,3/29/2016,1.410,00,,,2/15/2016,,2/16/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,82%,,59,,,,
,,,,,,,,,,,,,,,,,,2016,3/30/2016,1.410,00,,,2/22/2016,,2/22/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,83%,,60,,,,
,,,,,,,,,,,,,,,,,,2016,3/31/2016,1.410,00,,,2/29/2016,,2/29/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,84%,,61,,,,
,,,,,,,,,,,,,,,,,,2016,4/1/2016,1.410,00,,,3/7/2016,,3/7/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,85%,,62,,,,
,,,,,,,,,,,,,,,,,,2016,4/4/2016,1.410,00,,,3/14/2016,,3/14/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,86%,,63,,,,
,,,,,,,,,,,,,,,,,,2016,4/5/2016,1.410,00,,,3/21/2016,,3/21/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,87%,,64,,,,
,,,,,,,,,,,,,,,,,,2016,4/6/2016,1.410,00,,,3/29/2016,,3/28/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,88%,,65,,,,
,,,,,,,,,,,,,,,,,,2016,4/7/2016,1.410,00,,,4/4/2016,,4/4/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,89%,,66,,,,
,,,,,,,,,,,,,,,,,,2016,4/8/2016,1.410,00,,,4/11/2016,,4/11/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,90%,,67,,,,
,,,,,,,,,,,,,,,,,,2016,4/11/2016,1.410,00,,,4/18/2016,,4/18/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,91%,,68,,,,
,,,,,,,,,,,,,,,,,,2016,4/12/2016,1.410,00,,,4/25/2016,,4/25/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,92%,,69,,,,
,,,,,,,,,,,,,,,,,,2016,4/13/2016,1.410,00,,,5/3/2016,,5/2/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,93%,,70,,,,
,,,,,,,,,,,,,,,,,,2016,4/14/2016,1.410,00,,,5/9/2016,,5/9/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,94%,,71,,,,
,,,,,,,,,,,,,,,,,,2016,4/15/2016,1.410,00,,,5/16/2016,,5/16/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,95%,,72,,,,
,,,,,,,,,,,,,,,,,,2016,4/18/2016,1.410,00,,,5/23/2016,,5/23/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,96%,,73,,,,
,,,,,,,,,,,,,,,,,,2016,4/19/2016,1.410,00,,,5/31/2016,,5/31/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,97%,,74,,,,
,,,,,,,,,,,,,,,,,,2016,4/20/2016,1.410,00,,,6/6/2016,,6/6/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,98%,,75,,,,
,,,,,,,,,,,,,,,,,,2016,4/21/2016,1.410,00,,,6/13/2016,,6/13/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,99%,,76,,,,
,,,,,,,,,,,,,,,,,,2016,4/22/2016,1.410,00,,,6/20/2016,,6/20/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,100%,,77,,,,
,,,,,,,,,,,,,,,,,,2016,4/25/2016,1.410,00,,,6/27/2016,,6/27/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,,,78,,,,
,,,,,,,,,,,,,,,,,,2016,4/26/2016,1.410,00,,,7/4/2016,,7/5/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,,,79,,,,
,,,,,,,,,,,,,,,,,,2016,4/27/2016,1.410,00,,,7/11/2016,,7/11/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,,,80,,,,
,,,,,,,,,,,,,,,,,,2016,4/28/2016,1.410,00,,,7/18/2016,,7/18/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,4/29/2016,1.410,00,,,7/25/2016,,7/25/2016,,,,,0.96%,1.410,00,13.60,1.780,95,1.350,00,1.500,00,14%,26%,0.76%,1.01%,1.49%,95.04%,99.34%,60.7,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/3/2016,1.412,50,,,8/1/2016,,8/1/2016,,,,,0.96%,1.412,50,13.60,1.780,95,1.350,00,1.500,00,15%,26%,0.76%,1.01%,1.49%,94.69%,98.99%,60.7,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/4/2016,1.412,50,,,8/8/2016,,8/8/2016,,,,,0.96%,1.412,50,13.60,1.780,95,1.350,00,1.500,00,15%,26%,0.76%,1.01%,1.49%,94.69%,98.99%,60.7,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/5/2016,1.412,50,,,8/15/2016,,8/15/2016,,,,,0.96%,1.412,50,13.60,1.780,95,1.350,00,1.500,00,15%,26%,0.76%,1.01%,1.49%,94.69%,98.99%,60.7,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/6/2016,1.412,50,,,8/22/2016,,8/22/2016,,,,,0.96%,1.412,50,13.60,1.780,95,1.350,00,1.500,00,15%,26%,0.76%,1.01%,1.49%,94.69%,98.99%,60.7,0.91%,0.00%,,,,,,,,,,,,
